account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,mrr_amount,arr_amount,current_plan,current_seats,billing_frequency,auto_renew_flag,end_date,total_subscriptions,total_upgrades,total_downgrades,usage_count_90d,errors_90d,active_days_90d,usage_count_prior_90d,tickets_90d,avg_resolution_hrs,escalations_90d,avg_csat,high_priority_tickets_90d,last_churn_date,last_reason_code,total_churn_events,tenure_days,usage_trend_pct,tickets_per_seat_90d,s_usage,s_engage,s_support,s_tenure,s_commercial,health_score,health_bucket
A-1f7acb,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,True,False,12736,152832,Enterprise,64,annual,True,,8,1,3,32.0,3.0,3.0,100.0,1.0,57.0,0.0,,1.0,,,0.0,513,-68.0,0.015625,0,15,85.0,55,80.0,42.5,Red
A-f51f16,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,False,38,456,Basic,2,annual,True,,8,2,0,38.0,6.0,4.0,39.0,0.0,,0.0,,0.0,2024-12-07,competitor,2.0,372,-2.564102564102564,,50,15,100.0,85,50.0,64.2,Yellow
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,True,False,882,10584,Pro,18,annual,True,2024-12-28,13,0,2,41.0,5.0,5.0,82.0,0.0,,0.0,,0.0,2024-06-12,competitor,3.0,499,-50.0,,25,15,100.0,55,40.0,49.8,Red
A-5f2961,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,False,False,304,3648,Basic,16,annual,True,,7,0,0,9.0,0.0,1.0,32.0,0.0,,0.0,,0.0,2024-11-28,pricing,1.0,39,-71.875,,0,15,100.0,65,40.0,44.2,Red
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,1617,19404,Pro,33,monthly,True,,16,1,0,72.0,4.0,8.0,87.0,2.0,63.0,0.0,,1.0,2024-12-30,budget,1.0,546,-17.24137931034483,0.06060606060606061,50,15,80.0,85,60.0,60.2,Yellow
A-e98302,Company_286,EdTech,US,2023-12-26,ads,Enterprise,16,True,False,2842,34104,Pro,58,annual,True,2024-12-28,6,0,0,30.0,4.0,3.0,53.0,1.0,42.0,0.0,4.0,1.0,,,0.0,371,-43.39622641509434,0.017241379310344827,25,15,95.0,85,70.0,57.5,Yellow
A-8bde0c,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,False,2388,28656,Enterprise,12,monthly,True,,18,2,0,47.0,7.0,6.0,41.0,1.0,9.0,0.0,,0.0,2024-12-30,pricing,2.0,57,14.634146341463413,0.08333333333333333,80,15,95.0,65,70.0,70.0,Yellow
A-bcf87c,Company_288,FinTech,US,2024-06-27,event,Pro,10,False,True,3383,40596,Enterprise,17,monthly,True,,11,0,1,77.0,3.0,9.0,74.0,0.0,,0.0,,0.0,,,0.0,187,4.054054054054054,,80,15,100.0,60,70.0,70.2,Yellow
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,5572,66864,Enterprise,28,monthly,True,,11,0,1,57.0,3.0,5.0,84.0,1.0,57.0,0.0,5.0,0.0,2024-11-23,support,3.0,569,-32.142857142857146,0.03571428571428571,25,15,100.0,70,50.0,53.8,Yellow
A-625d0b,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,False,False,1791,21492,Enterprise,9,annual,True,,11,0,0,97.0,4.0,8.0,57.0,1.0,53.0,0.0,,0.0,,,0.0,120,70.17543859649122,0.1111111111111111,100,15,95.0,65,60.0,75.0,Green
A-fce879,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,True,True,399,4788,Basic,21,annual,True,,5,0,1,48.0,1.0,3.0,24.0,0.0,,0.0,,0.0,2024-12-03,features,2.0,98,100.0,,100,15,100.0,50,30.0,70.2,Yellow
A-b07b56,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,True,0,0,Basic,25,annual,True,,15,0,0,77.0,4.0,6.0,83.0,1.0,55.0,0.0,,1.0,2024-12-24,budget,1.0,53,-7.228915662650602,0.04,50,15,85.0,65,40.0,55.5,Yellow
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,114,1368,Basic,6,annual,True,2024-12-31,16,3,1,31.0,2.0,3.0,80.0,2.0,46.5,0.0,4.0,0.0,2024-10-25,competitor,3.0,451,-61.25000000000001,0.3333333333333333,0,15,100.0,70,50.0,46.2,Red
A-342303,Company_294,EdTech,US,2024-03-16,other,Pro,1,True,False,0,0,Enterprise,10,annual,True,,3,0,0,14.0,0.0,2.0,25.0,0.0,,0.0,,0.0,2024-03-20,features,1.0,290,-44.0,,25,15,100.0,75,40.0,53.8,Yellow
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,8756,105072,Enterprise,44,annual,True,,12,0,0,107.0,4.0,10.0,70.0,0.0,,0.0,,0.0,2024-12-11,features,3.0,191,52.85714285714286,,100,40,100.0,75,50.0,81.0,Green
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Basic,2,False,False,1791,21492,Enterprise,9,monthly,True,,4,1,0,31.0,0.0,3.0,6.0,1.0,22.0,0.0,5.0,1.0,2024-04-07,budget,2.0,674,416.6666666666667,0.1111111111111111,100,15,95.0,85,50.0,78.0,Green
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,38,False,False,2744,32928,Pro,56,monthly,False,,5,0,0,63.0,1.0,6.0,24.0,1.0,42.0,0.0,3.0,0.0,2024-03-18,unknown,2.0,469,162.5,0.017857142857142856,100,15,95.0,70,50.0,75.0,Green
A-4e631b,Company_298,FinTech,US,2024-03-16,other,Enterprise,22,False,False,418,5016,Basic,22,annual,True,,11,1,1,77.0,5.0,6.0,58.0,0.0,,0.0,,0.0,,,0.0,290,32.758620689655174,,100,15,100.0,60,60.0,75.2,Green
A-7f6b86,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,True,855,10260,Basic,45,annual,True,,9,3,0,33.0,3.0,4.0,78.0,2.0,48.0,0.0,4.0,2.0,2024-07-10,pricing,1.0,495,-57.692307692307686,0.044444444444444446,0,15,80.0,85,70.0,46.2,Red
A-8adedc,Company_300,EdTech,US,2024-02-11,event,Basic,4,True,True,3332,39984,Pro,68,annual,True,,14,0,0,37.0,5.0,5.0,71.0,0.0,,0.0,,0.0,,,0.0,324,-47.88732394366197,,25,15,100.0,75,70.0,56.8,Yellow
A-2edab2,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,False,False,833,9996,Pro,17,monthly,True,,10,1,0,60.0,0.0,6.0,47.0,0.0,,0.0,,0.0,2024-06-23,features,2.0,410,27.659574468085108,,100,15,100.0,85,50.0,79.2,Green
A-149a69,Company_302,DevTools,US,2024-10-17,event,Basic,34,False,False,646,7752,Basic,34,monthly,True,,3,0,0,0.0,0.0,0.0,17.0,1.0,65.0,0.0,,0.0,2024-12-04,pricing,1.0,75,,0.029411764705882353,30,0,95.0,65,50.0,50.8,Yellow
A-a6d261,Company_303,FinTech,CA,2023-11-29,other,Pro,9,False,False,247,2964,Basic,13,annual,True,,14,3,0,36.0,0.0,4.0,115.0,2.0,48.5,0.0,4.0,0.0,2024-03-10,unknown,1.0,398,-68.69565217391305,0.15384615384615385,0,15,100.0,85,60.0,50.2,Yellow
A-443f6f,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,False,False,931,11172,Pro,19,monthly,True,,9,1,0,76.0,4.0,8.0,49.0,1.0,36.0,0.0,,1.0,,,0.0,24,55.10204081632652,0.05263157894736842,100,15,85.0,65,70.0,73.5,Yellow
A-202b67,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,False,False,5771,69252,Enterprise,29,monthly,True,,9,1,0,93.0,8.0,9.0,46.0,0.0,,0.0,,0.0,2024-09-14,pricing,2.0,284,102.17391304347827,,100,15,100.0,75,60.0,78.2,Green
A-00bed1,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,True,False,5572,66864,Enterprise,28,annual,False,,10,3,0,52.0,4.0,5.0,100.0,0.0,,0.0,,0.0,2024-01-03,unknown,1.0,413,-48.0,,25,15,100.0,70,80.0,56.8,Yellow
A-ffc04f,Company_307,EdTech,US,2024-06-06,ads,Pro,13,False,False,247,2964,Basic,13,monthly,True,,15,0,1,101.0,12.0,12.0,133.0,0.0,,0.0,,0.0,2024-08-03,unknown,1.0,208,-24.06015037593985,,25,40,100.0,60,40.0,54.5,Yellow
A-65c341,Company_308,FinTech,US,2023-12-26,ads,Pro,11,True,False,1911,22932,Pro,39,monthly,True,2024-11-23,8,0,0,13.0,0.0,1.0,45.0,0.0,,0.0,,0.0,2024-12-16,unknown,2.0,371,-71.11111111111111,,0,15,100.0,85,40.0,48.2,Red
A-dcc2f0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,False,608,7296,Basic,32,annual,False,,15,2,0,78.0,2.0,7.0,107.0,0.0,,0.0,,0.0,2024-04-10,features,1.0,528,-27.102803738317753,,25,15,100.0,70,70.0,55.8,Yellow
A-ced9aa,Company_310,DevTools,US,2024-10-05,other,Enterprise,3,False,False,147,1764,Pro,3,annual,True,,11,0,0,41.0,3.0,5.0,53.0,0.0,,0.0,,0.0,,,0.0,87,-22.641509433962266,,25,15,100.0,65,50.0,52.8,Yellow
A-3d957b,Company_311,HealthTech,UK,2024-04-04,other,Pro,14,False,False,2786,33432,Enterprise,14,annual,False,,6,3,0,14.0,0.0,1.0,0.0,0.0,,0.0,,0.0,2024-05-05,budget,1.0,271,,,30,15,100.0,60,80.0,56.2,Yellow
A-89ee83,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,3582,42984,Enterprise,18,monthly,True,,11,3,0,93.0,10.0,9.0,66.0,1.0,13.0,1.0,4.0,0.0,,,0.0,88,40.909090909090914,0.05555555555555555,100,15,90.0,65,90.0,76.8,Green
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,False,False,9950,119400,Enterprise,50,annual,True,,12,0,0,109.0,4.0,12.0,57.0,2.0,32.0,0.0,3.0,1.0,,,0.0,278,91.22807017543859,0.04,100,40,80.0,75,70.0,78.0,Green
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,False,False,399,4788,Basic,21,annual,False,,8,0,1,84.0,7.0,7.0,43.0,0.0,,0.0,,0.0,2024-10-10,features,2.0,370,95.34883720930233,,100,15,100.0,55,30.0,71.2,Yellow
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,False,686,8232,Pro,14,annual,True,,9,1,0,53.0,4.0,5.0,18.0,0.0,,0.0,,0.0,,,0.0,692,194.44444444444443,,100,15,100.0,85,70.0,81.2,Green
A-e4144b,Company_316,EdTech,UK,2024-10-22,other,Pro,41,False,False,8159,97908,Enterprise,41,annual,True,,10,1,0,75.0,6.0,8.0,50.0,0.0,,0.0,,0.0,,,0.0,70,50.0,,100,15,100.0,65,80.0,78.2,Green
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,399,4788,Basic,21,monthly,False,2024-12-22,7,3,0,84.0,3.0,10.0,26.0,0.0,,0.0,,0.0,2024-11-09,budget,1.0,257,223.0769230769231,,100,40,100.0,60,60.0,79.0,Green
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,False,False,490,5880,Pro,10,annual,False,,6,1,0,41.0,1.0,3.0,50.0,0.0,,0.0,,0.0,,,0.0,145,-18.0,,50,15,100.0,50,60.0,58.2,Yellow
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,False,398,4776,Enterprise,2,monthly,True,,9,1,0,55.0,5.0,6.0,40.0,0.0,,0.0,,0.0,,,0.0,576,37.5,,100,15,100.0,85,60.0,80.2,Green
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,551,6612,Basic,29,monthly,True,,8,0,0,35.0,0.0,3.0,83.0,1.0,15.0,0.0,3.0,0.0,2024-09-01,competitor,3.0,644,-57.831325301204814,0.034482758620689655,0,15,95.0,85,40.0,47.0,Red
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,False,False,171,2052,Basic,9,annual,True,,5,0,0,27.0,1.0,2.0,69.0,1.0,24.0,0.0,4.0,0.0,2024-12-27,budget,2.0,6,-60.86956521739131,0.1111111111111111,0,15,100.0,65,30.0,43.2,Red
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,475,5700,Basic,25,annual,True,,12,1,0,119.0,4.0,9.0,82.0,0.0,,0.0,,0.0,2024-10-03,unknown,2.0,106,45.1219512195122,,100,15,100.0,65,40.0,74.2,Yellow
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,588,7056,Pro,12,monthly,True,,11,1,1,59.0,1.0,6.0,46.0,1.0,68.0,0.0,,1.0,2024-11-20,budget,2.0,312,28.26086956521739,0.08333333333333333,100,15,85.0,60,50.0,70.5,Yellow
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,1274,15288,Pro,26,annual,True,,5,0,0,34.0,0.0,3.0,31.0,0.0,,0.0,,0.0,2024-11-21,support,2.0,68,9.67741935483871,,80,15,100.0,65,40.0,68.2,Yellow
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,True,380,4560,Basic,20,annual,True,,10,2,0,32.0,0.0,2.0,63.0,0.0,,0.0,,0.0,,,0.0,36,-49.2063492063492,,25,15,100.0,65,70.0,54.8,Yellow
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,False,False,323,3876,Basic,17,annual,True,,12,2,0,48.0,1.0,5.0,90.0,0.0,,0.0,,0.0,2024-08-26,pricing,2.0,389,-46.666666666666664,,25,15,100.0,85,50.0,56.8,Yellow
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,True,True,1764,21168,Pro,36,monthly,True,,13,2,0,74.0,0.0,8.0,82.0,0.0,,0.0,,0.0,,,0.0,413,-9.75609756097561,,50,15,100.0,85,80.0,67.2,Yellow
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,0,0,Basic,26,monthly,True,,9,3,0,65.0,2.0,6.0,24.0,1.0,17.0,0.0,,1.0,2024-08-12,support,1.0,158,170.83333333333331,0.038461538461538464,100,15,85.0,65,60.0,72.5,Yellow
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,539,6468,Pro,11,annual,True,,4,1,0,18.0,8.0,2.0,21.0,1.0,48.0,0.0,4.0,0.0,2024-12-09,budget,2.0,44,-14.285714285714285,0.09090909090909091,50,15,100.0,65,50.0,60.2,Yellow
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,608,7296,Basic,32,annual,True,,12,2,1,134.0,7.0,11.0,75.0,0.0,,0.0,,0.0,2024-03-21,competitor,1.0,360,78.66666666666666,,100,40,100.0,60,70.0,80.0,Green
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,833,9996,Pro,17,annual,True,,12,2,0,60.0,0.0,6.0,71.0,0.0,,0.0,,0.0,2024-10-24,budget,1.0,381,-15.492957746478872,,50,15,100.0,85,70.0,66.2,Yellow
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,False,9751,117012,Enterprise,49,monthly,False,,7,1,1,44.0,0.0,5.0,46.0,0.0,,0.0,,0.0,2023-06-16,unknown,1.0,651,-4.3478260869565215,,50,15,100.0,55,70.0,60.2,Yellow
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,False,2189,26268,Enterprise,11,monthly,True,,4,0,0,30.0,1.0,2.0,43.0,0.0,,0.0,,0.0,,,0.0,178,-30.23255813953488,,25,15,100.0,65,70.0,54.8,Yellow
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,2009,24108,Pro,41,monthly,True,,10,1,0,75.0,6.0,7.0,30.0,0.0,,0.0,,0.0,2024-12-29,features,3.0,596,150.0,,100,15,100.0,85,60.0,80.2,Green
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,False,False,1029,12348,Pro,21,annual,True,,9,0,1,58.0,2.0,5.0,54.0,0.0,,0.0,,0.0,,,0.0,21,7.4074074074074066,,80,15,100.0,50,60.0,67.2,Yellow
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,190,2280,Basic,10,monthly,True,,10,1,0,17.0,2.0,2.0,59.0,2.0,10.0,0.0,4.0,1.0,2024-10-03,unknown,2.0,282,-71.1864406779661,0.2,0,15,90.0,75,40.0,43.8,Red
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,4263,51156,Pro,87,monthly,True,,11,2,1,74.0,4.0,7.0,58.0,0.0,,0.0,,0.0,2024-11-25,pricing,1.0,105,27.586206896551722,,100,15,100.0,50,80.0,75.2,Green
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,1176,14112,Pro,24,annual,True,,12,1,0,50.0,0.0,5.0,99.0,0.0,,0.0,,0.0,,,0.0,184,-49.494949494949495,,25,15,100.0,75,70.0,56.8,Yellow
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,304,3648,Basic,16,annual,True,,6,2,0,20.0,1.0,2.0,33.0,0.0,,0.0,,0.0,2024-09-02,competitor,3.0,354,-39.39393939393939,,25,15,100.0,75,50.0,54.8,Yellow
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,437,5244,Basic,23,annual,True,,7,2,0,14.0,0.0,1.0,57.0,2.0,12.5,0.0,3.0,1.0,2024-06-30,unknown,2.0,339,-75.43859649122807,0.08695652173913043,0,15,80.0,75,50.0,42.2,Red
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,13930,167160,Enterprise,70,annual,True,,11,2,0,55.0,3.0,5.0,73.0,2.0,54.5,0.0,3.0,0.0,2024-12-05,unknown,1.0,111,-24.65753424657534,0.02857142857142857,25,15,90.0,65,80.0,53.2,Yellow
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,741,8892,Basic,39,monthly,True,,8,3,1,142.0,2.0,12.0,39.0,0.0,,0.0,,0.0,2024-12-21,budget,3.0,238,264.1025641025641,,100,40,100.0,60,60.0,79.0,Green
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,665,7980,Basic,35,annual,True,,7,1,0,23.0,3.0,3.0,38.0,1.0,71.0,1.0,5.0,1.0,,,0.0,202,-39.473684210526315,0.02857142857142857,25,15,80.0,75,70.0,51.8,Yellow
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,245,2940,Pro,5,annual,True,,10,0,0,70.0,3.0,6.0,81.0,0.0,,0.0,,0.0,2024-09-03,competitor,1.0,270,-13.580246913580247,,50,15,100.0,75,40.0,61.2,Yellow
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,2156,25872,Pro,44,monthly,True,,8,2,0,45.0,1.0,5.0,59.0,0.0,,0.0,,0.0,2024-11-07,support,2.0,503,-23.728813559322035,,25,15,100.0,85,70.0,58.8,Yellow
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,False,0,0,Pro,9,monthly,False,,11,0,0,41.0,0.0,5.0,65.0,0.0,,0.0,,0.0,,,0.0,676,-36.92307692307693,,25,15,100.0,70,50.0,53.8,Yellow
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,1519,18228,Pro,31,annual,False,,11,1,1,108.0,6.0,11.0,70.0,0.0,,0.0,,0.0,2023-12-30,support,1.0,647,54.285714285714285,,100,40,100.0,55,60.0,78.0,Green
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,0,0,Pro,43,annual,True,,5,0,0,15.0,0.0,1.0,105.0,1.0,12.0,0.0,,1.0,2024-12-05,features,3.0,65,-85.71428571428571,0.023255813953488372,0,15,85.0,65,30.0,39.5,Red
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,796,9552,Enterprise,4,monthly,True,,11,1,0,76.0,6.0,7.0,66.0,1.0,55.0,0.0,3.0,0.0,2024-09-04,pricing,2.0,437,15.151515151515152,0.25,80,15,95.0,85,50.0,72.0,Yellow
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,8159,97908,Enterprise,41,annual,False,,10,0,0,45.0,7.0,5.0,62.0,1.0,59.0,0.0,3.0,0.0,2024-05-17,support,1.0,250,-27.419354838709676,0.024390243902439025,25,15,95.0,60,60.0,51.5,Yellow
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,False,6368,76416,Enterprise,32,monthly,True,,6,0,0,32.0,2.0,3.0,35.0,0.0,,0.0,,0.0,,,0.0,468,-8.571428571428571,,50,15,100.0,85,70.0,66.2,Yellow
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,False,551,6612,Basic,29,monthly,True,,12,1,0,55.0,1.0,5.0,29.0,0.0,,0.0,,0.0,2024-10-07,features,1.0,107,89.65517241379311,,100,15,100.0,65,60.0,76.2,Green
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,False,4577,54924,Enterprise,23,monthly,True,,5,0,0,30.0,5.0,3.0,52.0,0.0,,0.0,,0.0,2024-08-29,features,1.0,422,-42.30769230769231,,25,15,100.0,85,60.0,57.8,Yellow
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,False,551,6612,Basic,29,annual,False,,4,0,0,18.0,0.0,2.0,6.0,0.0,,0.0,,0.0,2024-10-23,budget,1.0,93,200.0,,100,15,100.0,50,50.0,72.2,Yellow
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,494,5928,Basic,26,monthly,True,,14,1,2,83.0,6.0,7.0,162.0,2.0,37.0,1.0,4.0,1.0,2024-08-06,budget,1.0,182,-48.76543209876543,0.07692307692307693,25,15,75.0,45,50.0,42.5,Red
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,1372,16464,Pro,28,monthly,False,,11,2,1,66.0,5.0,6.0,64.0,0.0,,0.0,,0.0,,,0.0,583,3.125,,80,15,100.0,55,80.0,70.2,Yellow
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,190,2280,Basic,10,annual,False,,10,0,1,66.0,4.0,6.0,46.0,1.0,42.0,0.0,5.0,1.0,2024-09-28,features,1.0,484,43.47826086956522,0.1,100,15,95.0,55,40.0,71.0,Yellow
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,4263,51156,Pro,87,annual,True,,18,2,0,98.0,6.0,9.0,62.0,1.0,12.0,0.0,4.0,1.0,,,0.0,361,58.06451612903226,0.011494252873563218,100,15,95.0,75,90.0,80.0,Green
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,5970,71640,Enterprise,30,monthly,True,,7,1,2,18.0,0.0,2.0,110.0,1.0,60.0,0.0,,0.0,2024-12-21,budget,3.0,211,-83.63636363636363,0.03333333333333333,0,15,95.0,45,60.0,41.0,Red
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,0,0,Pro,30,monthly,True,,10,1,0,62.0,2.0,7.0,60.0,2.0,56.5,0.0,3.0,0.0,,,0.0,80,3.3333333333333335,0.06666666666666667,80,15,90.0,65,60.0,67.8,Yellow
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,False,2058,24696,Pro,42,monthly,True,,10,2,0,94.0,3.0,9.0,39.0,0.0,,0.0,,0.0,2023-05-05,budget,1.0,714,141.02564102564102,,100,15,100.0,85,80.0,82.2,Green
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,False,931,11172,Pro,19,monthly,False,,9,2,0,16.0,0.0,2.0,12.0,0.0,,0.0,,0.0,2024-11-13,unknown,1.0,58,33.33333333333333,,100,15,100.0,50,70.0,74.2,Yellow
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,342,4104,Basic,18,monthly,True,,11,2,0,72.0,3.0,7.0,92.0,1.0,40.0,0.0,3.0,0.0,2024-10-15,features,1.0,685,-21.73913043478261,0.05555555555555555,25,15,95.0,85,60.0,56.5,Yellow
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,882,10584,Pro,18,monthly,True,,19,3,0,110.0,1.0,9.0,53.0,1.0,16.0,0.0,3.0,0.0,,,0.0,255,107.54716981132076,0.05555555555555555,100,15,95.0,75,80.0,79.0,Green
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,147,1764,Pro,3,monthly,True,2024-12-31,10,1,0,90.0,4.0,7.0,49.0,0.0,,0.0,,0.0,2024-08-08,features,1.0,262,83.6734693877551,,100,15,100.0,75,50.0,77.2,Green
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,2303,27636,Pro,47,annual,True,,9,0,0,61.0,4.0,6.0,80.0,1.0,60.0,0.0,5.0,1.0,2024-04-14,pricing,2.0,688,-23.75,0.02127659574468085,25,15,95.0,85,50.0,55.5,Yellow
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,1311,15732,Basic,69,annual,True,,5,1,1,17.0,0.0,2.0,25.0,1.0,47.0,0.0,3.0,0.0,2024-12-19,features,2.0,174,-32.0,0.014492753623188406,25,15,95.0,50,50.0,48.5,Red
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,False,20895,250740,Enterprise,105,annual,False,,11,3,0,118.0,9.0,11.0,61.0,0.0,,0.0,,0.0,,,0.0,365,93.44262295081968,,100,40,100.0,70,90.0,84.0,Green
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,532,6384,Basic,28,annual,True,,16,2,1,146.0,4.0,13.0,93.0,0.0,,0.0,,0.0,,,0.0,603,56.98924731182796,,100,40,100.0,70,80.0,83.0,Green
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,1617,19404,Pro,33,monthly,True,,16,0,1,104.0,2.0,10.0,98.0,0.0,,0.0,,0.0,2024-08-11,features,1.0,280,6.122448979591836,,80,40,100.0,60,50.0,72.0,Yellow
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,285,3420,Basic,15,annual,True,,11,0,1,65.0,2.0,7.0,21.0,0.0,,0.0,,0.0,2024-12-14,support,1.0,22,209.52380952380955,,100,15,100.0,50,40.0,71.2,Yellow
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,False,833,9996,Pro,17,annual,True,,9,3,0,40.0,3.0,4.0,87.0,1.0,67.0,0.0,4.0,0.0,2024-04-09,features,2.0,646,-54.02298850574713,0.058823529411764705,0,15,100.0,85,60.0,50.2,Yellow
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,False,2646,31752,Pro,54,annual,True,,8,2,0,21.0,4.0,2.0,10.0,0.0,,0.0,,0.0,2024-09-12,unknown,2.0,172,110.00000000000001,,100,15,100.0,65,70.0,77.2,Green
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,False,False,0,0,Basic,39,monthly,True,,5,0,0,45.0,1.0,4.0,21.0,0.0,,0.0,,0.0,2024-12-16,features,1.0,54,114.28571428571428,,100,15,100.0,65,40.0,74.2,Yellow
